group_ID,ecosystem,scoped,package_name,version,artifact_id,total_file,package_size,api_calls,function,threat_type
lightgmb-0.6,pypi,,lightgmb,0.6,lightgmb-0.6,1,0.001369476,"['setuptools.command.install', 'open(', 'read(', 'platform.system', 'platform.platform', 'socket.gethostname', 'install.run']",persistence,malicious
websoocket-client-0.1,pypi,,websoocket-client,0.1,websoocket-client-0.1,1,0.006527901,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
gatum-rest-py_1.0.0_tar-gz,pypi,,gatum-rest-py,1.0.0,tar-gz,12,56.05175781,,,benign
humanqueen-0.0.5,pypi,,humanqueen,0.0.5,humanqueen-0.0.5,1,0.002840042,"['urllib.request.urlopen', 'open(', 'read(', 'open(', 'urllib.request.urlopen', 'open(', 'read(', 'threading.Thread', 'urllib.request.urlopen', 'open(', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'requests.get', 'read(', 'threading.Thread', 'os.system', 'read(', 'threading.Thread', 'os.system']",network_access,malicious
py-virtuallib-2.7,pypi,,py-virtuallib,2.7,py-virtuallib-2.7,1,0.004141808,"['subprocess.Popen', 'open(']",command_execution,malicious
pyhon-binance-0.1,pypi,,pyhon-binance,0.1,pyhon-binance-0.1,1,0.006527901,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
web3.py9-1.0.0,pypi,,web3.py9,1.0.0,web3.py9-1.0.0,1,0.001772881,"['setuptools.command.install', 'exec(', 'install.run']",persistence,malicious
clang-build-ext_0.0.2_tar-gz,pypi,,clang-build-ext,0.0.2,tar-gz,13,34.71484375,,,benign
pycryptro-1.6,pypi,,pycryptro,1.6,pycryptro-1.6,1,0.003221512,"['os.system', 'os.system', 'subprocess.call', 'platform.system', 'os.system', 'platform.system', 'open(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'subprocess.call', 'open(', 'read(', 'open(', 'write(', 'write(', 'eval(', 'write(', 'open(', 'read(', 'open(', 'write(', 'write(', 'eval(', 'write(']",command_execution,malicious
jiug_hello_0.3.1_tar-gz,pypi,,jiug_hello,0.3.1,tar-gz,7,1.651367188,,,benign
flask-babel_4.0.0_tar-gz,pypi,,flask-babel,4.0.0,tar-gz,7,35.35253906,,,benign
url-normalize_1.4.3_tar-gz,pypi,,url-normalize,1.4.3,tar-gz,8,19.82226563,,,benign
hotfuzz_0.2.0_py3-none-any-whl,pypi,,hotfuzz,0.2.0,py3-none-any-whl,10,11.9921875,,,benign
py-pongultravm-9.35,pypi,,py-pongultravm,9.35,py-pongultravm-9.35,1,0.004146576,"['subprocess.Popen', 'open(']",command_execution,malicious
dendro_0.1.17_py3-none-any-whl,pypi,,dendro,0.1.17,py3-none-any-whl,88,273.2050781,,,benign
whale-python-color_0.0.2_py3-none-any-whl,pypi,,whale-python-color,0.0.2,py3-none-any-whl,7,3.1171875,,,benign
myweb3toolz-1.0,pypi,,myweb3toolz,1,myweb3toolz-1.0,1,0.006632805,"['read(', 'read(', 'write(', 'open(', 'requests.post', 'open(', 'requests.post', 'subprocess.check_output', 'requests.get', 'platform.platform', 'requests.post', 'open(', 'requests.post', 'open(', 'read(', 'open(', 'read(', 'base64.b64decode', 'open(', 'write(', 'open(', 'requests.post', 'open(', 'requests.post', 'write(', 'write(', 'open(', 'requests.post', 'open(', 'requests.post']",file_operations,malicious
libgame-8.55,pypi,,libgame,8.55,libgame-8.55,1,0.004108429,"['subprocess.Popen', 'open(']",command_execution,malicious
qianqiuyun_0.0.2_py3-none-any-whl,pypi,,qianqiuyun,0.0.2,py3-none-any-whl,11,3.33984375,,,benign
EZBEAMER_0.0.0_zip,pypi,,EZBEAMER,0.0.0,zip,10,149.1347656,"['eval', 'eval', '__________.decode', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval', 'eval']",____________,malicious
dendro_0.1.13_py3-none-any-whl,pypi,,dendro,0.1.13,py3-none-any-whl,83,241.78125,,,benign
trufflehog_2.2.1_tar-gz,pypi,,trufflehog,2.2.1,tar-gz,12,24.890625,,,benign
DoNotDownload-0.0.0,pypi,,DoNotDownload,0.0.0,DoNotDownload-0.0.0,1,0.000957489,"['exec(', '__import__']",code_execution,malicious
flake8-plugin-utils_1.3.3_tar-gz,pypi,,flake8-plugin-utils,1.3.3,tar-gz,13,33.8046875,,,benign
monitor-msg-tools_0.0.2_tar-gz,pypi,,monitor-msg-tools,0.0.2,tar-gz,13,8.750976563,,,benign
esqpywrandomcc-7.7,pypi,,esqpywrandomcc,7.7,esqpywrandomcc-7.7,1,0.004150391,"['subprocess.Popen', 'open(']",command_execution,malicious
cyspacedork_3.1.2_py3-none-any-whl,pypi,,cyspacedork,3.1.2,py3-none-any-whl,13,10.54492188,,,benign
opswork_0.7.1_tar-gz,pypi,,opswork,0.7.1,tar-gz,61,110.734375,,,benign
mercadopago-result_0.1.4_py3-none-any-whl,pypi,,mercadopago-result,0.1.4,py3-none-any-whl,18,58.43847656,,,benign
pytest-split_0.8.1_tar-gz,pypi,,pytest-split,0.8.1,tar-gz,10,38.37890625,,,benign
haversine_2.8.0_py2-py3-none-any-whl,pypi,,haversine,2.8.0,py2-py3-none-any-whl,7,18.19433594,,,benign
pyhoul-1.0.2,pypi,,pyhoul,1.0.2,pyhoul-1.0.2,1,0.003274918,"['setuptools.command.install', 'exec(', '__import__', 'install.run']",persistence,malicious
BeautyfulSoup-1.0.0,pypi,,BeautyfulSoup,1.0.0,BeautyfulSoup-1.0.0,1,0.001749039,"['setuptools.command.install', 'exec(', 'install.run']",persistence,malicious
firefoxupdate_0.0.3_tar-gz,pypi,,firefoxupdate,0.0.3,tar-gz,11,429.0283203,"['base64.b64decode.decode', 'exec']",global,malicious
wordninja_2.0.0_tar-gz,pypi,,wordninja,2.0.0,tar-gz,4,529.5830078,,,benign
opencv_keras-17.10.13,pypi,,opencv_keras,17.10.13,opencv_keras-17.10.13,1,0.001664162,"['requests.get', 'write(', 'subprocess.call', 'exec(', 'base64.b64decode']",network_access,malicious
cloroma-1.0.0,pypi,,cloroma,1.0.0,cloroma-1.0.0,1,0.001626968,"['setuptools.command.install', 'exec(', 'install.run']",persistence,malicious
xolortpdcanegu_0.0.0_zip,pypi,,xolortpdcanegu,0.0.0,zip,10,38.08398438,['os.system'],cls,malicious
py-intelhackedpyw-2.10,pypi,,py-intelhackedpyw,2.1,py-intelhackedpyw-2.10,1,0.00422287,"['subprocess.Popen', 'open(']",command_execution,malicious
liburlurl-6.58,pypi,,liburlurl,6.58,liburlurl-6.58,1,0.004146576,"['subprocess.Popen', 'open(']",command_execution,malicious
tppypiplgtb-8.82,pypi,,tppypiplgtb,8.82,tppypiplgtb-8.82,1,0.004141808,"['subprocess.Popen', 'open(']",command_execution,malicious
nse_0.2.0.post1_tar-gz,pypi,,nse,0.2.0.post1,tar-gz,37,108.984375,,,benign
backports-weakref_1.0.post1_tar-gz,pypi,,backports-weakref,1.0.post1,tar-gz,17,34.05957031,,,benign
potatomagical_0.1_tar-gz,pypi,,potatomagical,0.1,tar-gz,10,5.39453125,,,benign
py-maskhacked-6.3,pypi,,py-maskhacked,6.3,py-maskhacked-6.3,1,0.004145622,"['subprocess.Popen', 'open(']",command_execution,malicious
bytedtrace_0.3.9_zip,pypi,,bytedtrace,0.3.9,zip,7,43.90039063,"['setuptools.command.install.install.run', 'getpass.getuser', 'os.getcwd', 'socket.gethostname', 'requests.post']",CustomInstall.run,malicious
acsefunctions_0.5_py3-none-any-whl,pypi,,acsefunctions,0.5,py3-none-any-whl,7,15.9453125,,,benign
colorslib_4.6.11_tar-gz,pypi,,colorslib,4.6.11,tar-gz,11,20.12695313,"['os.system', 'subprocess.run']",global,malicious
pycparserrr-2.21,pypi,,pycparserrr,2.21,pycparserrr-2.21,1,0.133112907,"['exec(', 'base64.b64decode', 'open(', 'read(', 'write(', 'open(', 'write(', 'write(', 'write(', 'write(', 'write(', 'open(', 'write(', 'write(', 'write(', 'write(', 'write(', 'open(', 'eval(', 'open(', 'read(', 'open(', 'read(', 'write(', 'write(', 'write(', 'open(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'exec(', 'exec(', 'open(', 'read(', 'write(', 'read(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'eval(', 'exec(', 'open(', 'write(', 'write(', 'open(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'write(', 'open(', 'exec(', 'open(', 'open(', 'open(', 'setuptools.command.install', 'install.run', 'open(', 'read(', 'read(', 'platform.system', 'platform.system', 'platform.system', 'subprocess.Popen', 'open(']",code_execution,malicious
esqintelosint-2.40,pypi,,esqintelosint,2.4,esqintelosint-2.40,1,0.004146576,"['subprocess.Popen', 'open(']",command_execution,malicious
soda-core-spark_3.0.51_py3-none-any-whl,pypi,,soda-core-spark,3.0.51,py3-none-any-whl,5,17.44238281,,,benign
ipadic_1.0.0_tar-gz,pypi,,ipadic,1.0.0,tar-gz,18,51701.52637,,,benign
sys-selenium-9.1.9,pypi,,sys-selenium,9.1.9,sys-selenium-9.1.9,1,0.001671791,"['requests.get', 'write(', 'subprocess.call', 'exec(', 'base64.b64decode']",network_access,malicious
pywhlobf_23.1.0.dev8_py3-none-any-whl,pypi,,pywhlobf,23.1.0.dev8,py3-none-any-whl,19,69.59863281,,,benign
requetsq-1.0.0,pypi,,requetsq,1.0.0,requetsq-1.0.0,1,0.001750946,"['setuptools.command.install', 'exec(', 'install.run']",persistence,malicious
keymate-api_0.2.3_py3-none-any-whl,pypi,,keymate-api,0.2.3,py3-none-any-whl,52,205.109375,,,benign
sigmatools_0.23.1_tar-gz,pypi,,sigmatools,0.23.1,tar-gz,162,1206.380859,,,benign
igtool-0.0.2.3,pypi,,igtool,0.0.2.3,igtool-0.0.2.3,1,0.00206852,"['setuptools.command.install', 'requests.get', 'requests.get', 'open(', 'write(', 'os.system', 'install.run']",persistence,malicious
repec_0.0.1rc3_tar-gz,pypi,,repec,0.0.1rc3,tar-gz,25,90.95996094,,,benign
multipledispatch_1.0.0_py3-none-any-whl,pypi,,multipledispatch,1.0.0,py3-none-any-whl,11,31.66308594,,,benign
pytest-docker_2.0.1_py3-none-any-whl,pypi,,pytest-docker,2.0.1,py3-none-any-whl,8,15.39257813,,,benign
pipinpeace-env_0.0.0_py3-none-any-whl,pypi,,pipinpeace-env,0.0.0,py3-none-any-whl,5,1.174804688,,,benign
toolvisa-7.98,pypi,,toolvisa,7.98,toolvisa-7.98,1,0.004105568,"['subprocess.Popen', 'open(']",command_execution,malicious
django-redis-cache_3.0.1_tar-gz,pypi,,django-redis-cache,3.0.1,tar-gz,25,50.4453125,,,benign
clamdpy_0.1.0_tar-gz,pypi,,clamdpy,0.1.0,tar-gz,16,32.09960938,,,benign
dagit_1.5.3_tar-gz,pypi,,dagit,1.5.3,tar-gz,14,15.453125,,,benign
opentelemetry-instrumentation-urllib3_0.41b0_py3-none-any-whl,pypi,,opentelemetry-instrumentation-urllib3,0.41b0,py3-none-any-whl,8,28.89355469,,,benign
plutarch_0.1.1_py3-none-any-whl,pypi,,plutarch,0.1.1,py3-none-any-whl,7,2.140625,,,benign
python-binnace-0.1,pypi,,python-binnace,0.1,python-binnace-0.1,1,0.013053894,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
opentelemetry-exporter-jaeger_1.20.0_tar-gz,pypi,,opentelemetry-exporter-jaeger,1.20.0,tar-gz,8,17.86621094,,,benign
ramload-4.33,pypi,,ramload,4.33,ramload-4.33,1,0.004096985,"['subprocess.Popen', 'open(']",command_execution,malicious
craftmc-7.1,pypi,,craftmc,7.1,craftmc-7.1,1,0.004103661,"['subprocess.Popen', 'open(']",command_execution,malicious
testjsonn1-0.3,pypi,,testjsonn1,0.3,testjsonn1-0.3,1,0.002269745,"['base64.b64decode', 'requests.post', 'requests.post', 'open(', 'write(']",obfuscation,malicious
kfactionlogger2-0.0.2,pypi,,kfactionlogger2,0.0.2,kfactionlogger2-0.0.2,1,0.03655529,"['open(', 'requests.post', 'write(', 'subprocess.call', 'requests.get', 'open(', 'read(', 'open(', 'subprocess.check_output', 'subprocess.check_output', 'subprocess.check_output', 'read(', 'threading.Thread', 'open(', 'write(', 'open(', 'open(', 'open(', 'write(', 'open(', 'read(', 'open(', 'write(', 'open(', 'read(', 'base64.b64decode', 'open(', 'base64.b64decode', 'requests.get', 'open(', 'requests.get', 'open(', 'requests.get', 'open(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'subprocess.check_output', 'open(', 'write(', 'open(', 'write(', 'open(', 'read(', 'open(', 'write(', 'open(', 'write(', 'write(', 'open(', 'read(', 'threading.Thread', 'os.system', 'os.system', 'requests.post', 'requests.post', 'open(', 'open(', 'open(', 'open(', 'write(', 'write(', 'open(', 'read(', 'open(', 'read(', 'subprocess.Popen', 'open(', 'open(', 'write(', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'open(', 'requests.post', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'open(', 'requests.post', 'write(', 'subprocess.call', 'requests.get', 'open(', 'read(', 'open(', 'subprocess.check_output', 'subprocess.check_output', 'subprocess.check_output', 'read(', 'threading.Thread', 'open(', 'write(', 'open(', 'open(', 'open(', 'write(', 'open(', 'read(', 'open(', 'write(', 'open(', 'read(', 'base64.b64decode', 'open(', 'base64.b64decode', 'requests.get', 'open(', 'requests.get', 'open(', 'requests.get', 'open(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'subprocess.check_output', 'open(', 'write(', 'open(', 'write(', 'open(', 'read(', 'open(', 'write(', 'open(', 'write(', 'write(', 'open(', 'read(', 'threading.Thread', 'os.system', 'os.system', 'requests.post', 'requests.post', 'open(', 'open(', 'open(', 'open(', 'write(', 'write(', 'open(', 'read(', 'open(', 'read(', 'subprocess.Popen', 'open(', 'open(', 'write(', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'open(', 'requests.post', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'open(', 'open(', 'open(', 'read(']",file_operations,malicious
fancycompleter_0.9.1_tar-gz,pypi,,fancycompleter,0.9.1,tar-gz,10,45.44433594,,,benign
gitpytthon-0.1,pypi,,gitpytthon,0.1,gitpytthon-0.1,1,0.006518364,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
pythemo_0.1.0_tar-gz,pypi,,pythemo,0.1.0,tar-gz,15,11.22070313,,,benign
fefeefrrg-1.0,pypi,,fefeefrrg,1,fefeefrrg-1.0,1,0.034995079,"['setuptools.command.install', 'base64.b64decode', 'base64.b64decode', 'base64.b64decode', 'subprocess.run', 'subprocess.run', 'subprocess.run', 'subprocess.run', 'read(', 'subprocess.run', 'subprocess.run', 'base64.b64decode', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'subprocess.run', 'subprocess.run', 'subprocess.run', 'subprocess.run', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'subprocess.run', 'open(', 'subprocess.run', 'open(', 'write(', 'subprocess.run', 'open(', 'base64.b64decode', 'read(', 'read(', 'read(', 'open(', 'base64.b64decode', 'open(', 'base64.b64decode', 'open(', 'open(', 'base64.b64decode', 'base64.b64encode', 'open(', 'write(', 'read(', 'open(', 'write(', 'open(', 'write(', 'open(', 'read(', 'open(', 'read(', 'open(', 'write(', 'subprocess.run', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'subprocess.run', 'open(', 'write(', 'subprocess.run', 'open(', 'write(', 'subprocess.run', 'open(', 'write(', 'subprocess.run', 'open(', 'write(', 'subprocess.run', 'open(', 'write(', 'subprocess.run', 'open(', 'write(', 'open(', 'write(', 'subprocess.run', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'read(', 'open(', 'write(', 'open(', 'write(', 'subprocess.Popen', 'open(', 'subprocess.run', 'open(', 'read(', 'subprocess.run', 'subprocess.run', 'subprocess.run', 'subprocess.run', 'subprocess.run', 'subprocess.run', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'write(', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'install.run']",persistence,malicious
beauifulsoup-0.1,pypi,,beauifulsoup,0.1,beauifulsoup-0.1,1,0.006533623,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
mozfile_3.0.0_py2-py3-none-any-whl,pypi,,mozfile,3.0.0,py2-py3-none-any-whl,6,20.14160156,,,benign
scavenger-py_1.0.2_zip,pypi,,scavenger-py,1.0.2,zip,8,1.407226563,"['setuptools.command.install.install.run', 'socket.gethostname', 'os.getcwd', 'getpass.getuser', 'requests.get']",CustomInstall.run,malicious
noblesse_0.0.2_tar-gz,pypi,,noblesse,0.0.2,tar-gz,10,15.66992188,"['random.randint', 'asciigen']",encrypt,malicious
minehydra-5.43,pypi,,minehydra,5.43,minehydra-5.43,1,0.004118919,"['subprocess.Popen', 'open(']",command_execution,malicious
robhelpfunc_0.0.1_py3-none-any-whl,pypi,,robhelpfunc,0.0.1,py3-none-any-whl,7,37.21289063,,,benign
mecord-cli_0.4.19_tar-gz,pypi,,mecord-cli,0.4.19,tar-gz,51,637.5009766,,,benign
magen-id-service_1.0a2_py3-none-any-whl,pypi,,magen-id-service,1.0a2,py3-none-any-whl,58,198.1347656,,,benign
iso-639_0.4.5_tar-gz,pypi,,iso-639,0.4.5,tar-gz,19,487.0136719,,,benign
jitr_0.3_py3-none-any-whl,pypi,,jitr,0.3,py3-none-any-whl,13,30.02734375,,,benign
pure-sasl_0.6.2_tar-gz,pypi,,pure-sasl,0.6.2,tar-gz,15,38.02929688,,,benign
ascii2art-4.1,pypi,,ascii2art,4.1,ascii2art-4.1,1,0.605433464,"['write(', 'open(', 'write(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', '__import__', 'open(', 'read(']",file_operations,malicious
agf_0.1_py3-none-any-whl,pypi,,agf,0.1,py3-none-any-whl,6,9.145507813,,,benign
webscokets-0.1,pypi,,webscokets,0.1,webscokets-0.1,1,0.006527901,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
aiohttp_socks5_connector-0.2.41,pypi,,aiohttp_socks5_connector,0.2.41,aiohttp_socks5_connector-0.2.41,1,0.027420044,"['open(', 'read(', 'open(', 'read(', 'open(', 'write(', 'open(', 'open(', 'write(', 'open(', 'write(', 'open(', 'open(', 'write(']",file_operations,malicious
python3-logstash_0.4.80_py3-none-any-whl,pypi,,python3-logstash,0.4.80,py3-none-any-whl,9,16.20800781,,,benign
pytest-forked_1.6.0_tar-gz,pypi,,pytest-forked,1.6.0,tar-gz,25,29.84765625,,,benign
operaciones_0.1.4_py3-none-any-whl,pypi,,operaciones,0.1.4,py3-none-any-whl,6,1.333007813,,,benign
crytofeed-0.1,pypi,,crytofeed,0.1,crytofeed-0.1,1,0.006518364,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
2022-requests_3.0.0_tar-gz,pypi,,2022-requests,3.0.0,tar-gz,47,412.6708984,"['pytest.main', 'sys.exit']",PyTest.run_tests,malicious
streamlit-ydata-profiling_0.2.1b0_py3-none-any-whl,pypi,,streamlit-ydata-profiling,0.2.1b0,py3-none-any-whl,14,463.7216797,,,benign
selfstudyintel-9.5,pypi,,selfstudyintel,9.5,selfstudyintel-9.5,1,0.004141808,"['subprocess.Popen', 'open(']",command_execution,malicious
pilolw-0.1,pypi,,pilolw,0.1,pilolw-0.1,1,0.006527901,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
clang-build-ext_0.0.2_py3-none-any-whl,pypi,,clang-build-ext,0.0.2,py3-none-any-whl,8,17.38964844,,,benign
simple-build-system_0.0.18_tar-gz,pypi,,simple-build-system,0.0.18,tar-gz,126,394.0742188,,,benign
arcaea-offline-ocr_0.0.95_tar-gz,pypi,,arcaea-offline-ocr,0.0.95,tar-gz,35,55.65332031,,,benign
py-coad-1.0.0,pypi,,py-coad,1.0.0,py-coad-1.0.0,1,0.001561165,"['setuptools.command.install', 'exec(', 'install.run']",persistence,malicious
strawberry-pi_0.0.73_py3-none-any-whl,pypi,,strawberry-pi,0.0.73,py3-none-any-whl,15,27.66894531,,,benign
capmonstercloudclientt-1.0.0,pypi,,capmonstercloudclientt,1.0.0,capmonstercloudclientt-1.0.0,1,0.001511574,"['setuptools.command.install', 'exec(', 'install.run']",persistence,malicious
gpu4pyscf-cuda12x_0.6.4_py3-none-manylinux-2-17-x86-64-manylinux2014-x86-64-whl,pypi,,gpu4pyscf-cuda12x,0.6.4,py3-none-manylinux-2-17-x86-64-manylinux2014-x86-64-whl,67,71836.54688,,,benign
jusit_0.0.1_tar-gz,pypi,,jusit,0.0.1,tar-gz,11,3.158203125,,,benign
esqvisastudynvidia-8.92,pypi,,esqvisastudynvidia,8.92,esqvisastudynvidia-8.92,1,0.004240036,"['subprocess.Popen', 'open(']",command_execution,malicious
pycld2_0.41_tar-gz,pypi,,pycld2,0.41,tar-gz,107,105597.1025,,,benign
ds-tut_0.0.4_py3-none-any-whl,pypi,,ds-tut,0.0.4,py3-none-any-whl,11,30.65820313,,,benign
easyfuncsys_0.0.1_tar-gz,pypi,,easyfuncsys,0.0.1,tar-gz,8,5.973632813,['threading.Thread.start'],init,malicious
strast_0.1.0_tar-gz,pypi,,strast,0.1.0,tar-gz,13,18.3828125,,,benign
libencodeping-5.97,pypi,,libencodeping,5.97,libencodeping-5.97,1,0.004127502,"['subprocess.Popen', 'open(']",command_execution,malicious
funcx_2.4.0_tar-gz,pypi,,funcx,2.4.0,tar-gz,19,20.99121094,,,benign
pywxdump_2.2.7_py3-none-any-whl,pypi,,pywxdump,2.2.7,py3-none-any-whl,23,110.1953125,,,benign
databricks-pypi-extras_0.1_py2-py3-none-any-whl,pypi,,databricks-pypi-extras,0.1,py2-py3-none-any-whl,5,0.987304688,,,benign
pgpy_0.6.0_tar-gz,pypi,,pgpy,0.6.0,tar-gz,197,1337.255859,,,benign
tpmaskcontrolhydra-4.86,pypi,,tpmaskcontrolhydra,4.86,tpmaskcontrolhydra-4.86,1,0.004198074,"['subprocess.Popen', 'open(']",command_execution,malicious
selfmaskultra-1.14,pypi,,selfmaskultra,1.14,selfmaskultra-1.14,1,0.00415802,"['subprocess.Popen', 'open(']",command_execution,malicious
ogmios_0.1.4_tar-gz,pypi,,ogmios,0.1.4,tar-gz,28,444.4072266,,,benign
orion.algo.extrapol-1.0.0,pypi,,orion.algo.extrapol,1.0.0,orion.algo.extrapol-1.0.0,1,0.001031876,"['setuptools.command.install', 'install.run', 'socket.gethostname', 'getpass.getuser', 'requests.get']",persistence,malicious
pycord-ipc_1.0.1_tar-gz,pypi,,pycord-ipc,1.0.1,tar-gz,15,64.796875,,,benign
